,X,Y,Z,A,B,G,Vx,Vy,Vz,Va,Vb,Vg,Time,Square,Circle
0,-13.00386,13.71823,-38.91111,31.86035,-48.66943,156.5332,0.0,0.0,0.0,0.0,0.0,0.0,0.02,1,0
1,-13.26059,14.57771,-35.47318,31.86035,-48.64746,156.5112,-12.83650000000005,42.973999999999975,171.89650000000006,0.0,1.0984999999998024,-1.099999999999568,0.04,1,0
2,-13.32756,14.60004,-35.32808,31.88232,-48.55957,156.3354,-3.348499999999977,1.1165000000000094,7.254999999999968,1.0984999999999803,4.39450000000008,-8.790000000000477,0.06,1,0
3,-13.32756,14.60004,-35.32808,31.88232,-48.55957,156.3354,0.0,0.0,0.0,0.0,0.0,0.0,0.08,1,0
4,-13.32756,14.60004,-35.32808,31.88232,-48.55957,156.3354,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999,1,0
5,-13.32756,14.60004,-35.32808,31.88232,-48.55957,156.3354,0.0,0.0,0.0,0.0,0.0,0.0,0.12,1,0
6,-13.32756,14.60004,-35.32808,31.88232,-48.55957,156.3354,0.0,0.0,0.0,0.0,0.0,0.0,0.14,1,0
7,-13.32756,14.60004,-35.32808,31.88232,-48.55957,156.3354,0.0,0.0,0.0,0.0,0.0,0.0,0.16,1,0
8,-13.32756,14.60004,-35.32808,31.88232,-48.55957,156.3354,0.0,0.0,0.0,0.0,0.0,0.0,0.18,1,0
9,-13.32756,14.60004,-35.32808,31.88232,-48.55957,156.3354,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1,0
10,-13.32756,14.60004,-35.32808,31.88232,-48.55957,156.3354,0.0,0.0,0.0,0.0,0.0,0.0,0.22,1,0
11,-13.32756,14.60004,-35.32808,31.88232,-48.55957,156.3354,0.0,0.0,0.0,0.0,0.0,0.0,0.24,1,0
12,-13.32756,14.60004,-35.32808,31.88232,-48.55957,156.3354,0.0,0.0,0.0,0.0,0.0,0.0,0.26,1,0
13,-13.32756,14.60004,-35.32808,31.88232,-48.55957,156.3354,0.0,0.0,0.0,0.0,0.0,0.0,0.28,1,0
14,-13.33872,14.60004,-35.32808,31.88232,-48.55957,156.3354,-0.558000000000015,0.0,0.0,0.0,0.0,0.0,0.3,1,0
15,-13.33872,14.60004,-35.32808,31.88232,-48.55957,156.3354,0.0,0.0,0.0,0.0,0.0,0.0,0.32,1,0
16,-13.33872,14.60004,-35.32808,31.88232,-48.55957,156.3354,0.0,0.0,0.0,0.0,0.0,0.0,0.34,1,0
17,-13.33872,14.60004,-35.32808,31.88232,-48.55957,156.3354,0.0,0.0,0.0,0.0,0.0,0.0,0.36,1,0
18,-13.33872,14.60004,-35.32808,31.88232,-48.58154,156.3135,0.0,0.0,0.0,0.0,-1.0984999999998015,-1.0949999999994011,0.38,1,0
19,-13.33872,14.60004,-35.32808,31.88232,-48.58154,156.3135,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1,0
20,-13.34988,14.6112,-35.32808,31.88232,-48.60352,156.2915,-0.558000000000015,0.558000000000015,0.0,0.0,-1.0990000000003184,-1.09999999999957,0.42,1,0
21,-13.36104,14.62236,-35.30575,31.86035,-48.62549,156.2915,-0.5579972100138746,0.5579972100139634,1.1164944175277427,-1.0984945075274413,-1.0984945075272636,0.0,0.4400001,1,0
