,X,Y,Z,A,B,G,Vx,Vy,Vz,Va,Vb,Vg,Time,Square,Circle
0,-7.378154,16.99989,-40.07197,49.68018,5.910645,179.6704,0.0,0.0,0.0,0.0,0.0,0.0,0.02,1,0
1,-7.556748,18.41748,-36.85728,49.63623,5.932617,179.6704,-8.929699999999974,70.87950000000002,160.73449999999985,-2.197500000000119,1.098599999999994,0.0,0.04,1,0
2,-7.657207,17.93751,-36.56707,48.91113,6.130371,179.4507,-5.022949999999994,-23.99850000000008,14.510500000000095,-36.25499999999989,9.887700000000034,-10.984999999999447,0.06,1,0
3,-7.657207,17.93751,-36.56707,48.91113,6.130371,179.4507,0.0,0.0,0.0,0.0,0.0,0.0,0.08,1,0
4,-7.657207,17.93751,-36.56707,48.91113,6.130371,179.4507,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999,1,0
5,-7.657207,17.93751,-36.56707,48.91113,6.130371,179.4507,0.0,0.0,0.0,0.0,0.0,0.0,0.12,1,0
6,-7.657207,17.93751,-36.56707,48.91113,6.130371,179.4507,0.0,0.0,0.0,0.0,0.0,0.0,0.14,1,0
7,-7.657207,17.93751,-36.56707,48.91113,6.130371,179.4507,0.0,0.0,0.0,0.0,0.0,0.0,0.16,1,0
8,-7.657207,17.93751,-36.56707,48.91113,6.130371,179.4507,0.0,0.0,0.0,0.0,0.0,0.0,0.18,1,0
9,-7.657207,17.93751,-36.56707,48.91113,6.130371,179.4507,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1,0
10,-7.657207,17.93751,-36.56707,48.86719,6.130371,179.4287,0.0,0.0,0.0,-2.196999999999961,0.0,-1.1000000000009895,0.22,1,0
11,-7.657207,17.93751,-36.56707,48.86719,6.130371,179.4287,0.0,0.0,0.0,0.0,0.0,0.0,0.24,1,0
12,-7.657207,17.93751,-36.56707,48.86719,6.130371,179.4287,0.0,0.0,0.0,0.0,0.0,0.0,0.26,1,0
13,-7.657207,17.93751,-36.56707,48.86719,6.130371,179.4287,0.0,0.0,0.0,0.0,0.0,0.0,0.28,1,0
14,-7.657207,17.93751,-36.56707,48.86719,6.130371,179.4287,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1,0
15,-7.657207,17.93751,-36.56707,48.86719,6.130371,179.4287,0.0,0.0,0.0,0.0,0.0,0.0,0.32,1,0
16,-7.657207,17.93751,-36.56707,48.86719,6.130371,179.4287,0.0,0.0,0.0,0.0,0.0,0.0,0.34,1,0
17,-7.657207,17.93751,-36.56707,48.86719,6.130371,179.4287,0.0,0.0,0.0,0.0,0.0,0.0,0.36,1,0
18,-7.657207,17.91519,-36.54475,48.80127,6.174316,179.3628,0.0,-1.1160000000000272,1.1160000000000272,-3.295999999999918,2.1972499999999933,-3.294999999999956,0.38,1,0
19,-7.657207,17.91519,-36.54475,48.80127,6.174316,179.3628,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1,0
